event_id,question_id,answer_id,user_id,role,surface,event_ts,event_month,strict_pattern_family,tool_families,primary_tag,month_id,high_tag,exposure_index,post_chatgpt
c861e37b05e2440c,75110689,,3591044,asker,question_body,2023-01-13 14:43:17.730000+00:00,2023-01,from_tool,chatgpt,python,2023-01,1,0.3704293899547944,1
f9fde8b8760701e5,75123772,,7733418,question_commenter,question_comment,2023-01-15 08:37:16.410000+00:00,2023-01,from_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
b1fd9dff62001660,75133644,,5145944,asker,question_body,2023-01-16 11:33:57.727000+00:00,2023-01,tool_said,chatgpt,python,2023-01,1,0.3704293899547944,1
fdd224a4d8cdeafa,75135931,,20197177,asker,question_body,2023-01-16 14:50:51.083000+00:00,2023-01,used_tool,chatgpt,python,2023-01,1,0.3704293899547944,1
394c938c8035b555,75147100,,19528122,asker,question_body,2023-01-17 13:24:08.083000+00:00,2023-01,from_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
48430964e1e4399a,75163157,,7349509,asker,question_body,2023-01-18 17:36:55.207000+00:00,2023-01,from_tool,chatgpt,python,2023-01,1,0.3704293899547944,1
16a9860f31aa0659,75165072,,10333120,asker,question_body,2023-01-18 20:41:56.160000+00:00,2023-01,tool_said,chatgpt,javascript,2023-01,1,0.484762784788476,1
93f660c2bde4da39,75165072,,10333120,asker,question_body,2023-01-18 20:41:56.160000+00:00,2023-01,from_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
411e342724786a2b,75166523,,10429169,asker,question_body,2023-01-19 00:06:23.573000+00:00,2023-01,from_tool,chatgpt;openai,javascript,2023-01,1,0.484762784788476,1
8df8eaec971de433,75166523,,10429169,question_commenter,question_comment,2023-01-19 00:43:08.763000+00:00,2023-01,from_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
9b74bca80020788a,75162403,75170705,14987766,answer_commenter,answer_comment,2023-01-19 11:16:07.473000+00:00,2023-01,tool_said,,javascript,2023-01,1,0.484762784788476,1
8ed1bb7d7e38ba98,70279480,,12291500,question_commenter,question_comment,2023-01-19 16:01:43.430000+00:00,2023-01,used_tool,chatgpt,python,2021-12,1,0.3704293899547944,0
215f5337c6200007,75180546,,20234674,question_commenter,question_comment,2023-01-20 06:46:19.200000+00:00,2023-01,tool_said,chatgpt,javascript,2023-01,1,0.484762784788476,1
f1fd0a5b556ce99d,75012234,75012265,968273,answer_commenter,answer_comment,2023-01-21 00:06:43.550000+00:00,2023-01,from_tool,chatgpt,python,2023-01,1,0.3704293899547944,1
e7eff8e98f9604a0,75197057,,19235423,asker,question_body,2023-01-21 22:38:06.193000+00:00,2023-01,tool_said,chatgpt,python,2023-01,1,0.3704293899547944,1
b97871bece95f278,75204826,,21062602,asker,question_body,2023-01-23 00:19:17.640000+00:00,2023-01,used_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
177516af5f4ef8e2,75209923,,17127546,asker,question_body,2023-01-23 13:02:05.680000+00:00,2023-01,from_tool,openai,python,2023-01,1,0.3704293899547944,1
ade6c985bd1b171e,62165291,,2016831,question_commenter,question_comment,2023-01-23 17:55:46.847000+00:00,2023-01,used_tool,chatgpt,javascript,2020-06,1,0.484762784788476,0
d070bc06f4a8d08e,75223051,,533912,asker,question_body,2023-01-24 14:37:39.903000+00:00,2023-01,from_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
aceaedf8a8fe97ed,75223051,,1650337,question_commenter,question_comment,2023-01-24 14:43:06.437000+00:00,2023-01,from_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
4a49709a5da13191,75225954,,21074993,asker,question_body,2023-01-24 18:49:36.327000+00:00,2023-01,used_tool,chatgpt,docker,2023-01,0,-2.067518990036933,1
84747e45d0a87bfe,75226076,75228021,2306481,answer_commenter,answer_comment,2023-01-24 22:49:34.170000+00:00,2023-01,tool_said,chatgpt,javascript,2023-01,1,0.484762784788476,1
e6c282163163fc84,75230198,,169992,asker,question_body,2023-01-25 06:02:44.740000+00:00,2023-01,tool_said,chatgpt,python,2023-01,1,0.3704293899547944,1
2f191ffe78e1e0cb,75230198,,169992,question_commenter,question_comment,2023-01-25 06:32:07.670000+00:00,2023-01,from_tool,chatgpt,python,2023-01,1,0.3704293899547944,1
8cfc4ed2e6a420cf,75226076,75228021,9891374,answer_commenter,answer_comment,2023-01-25 15:37:11.063000+00:00,2023-01,tool_said,chatgpt;gpt_family,javascript,2023-01,1,0.484762784788476,1
404072e5d8696ccc,75228000,75237308,15057914,answerer,answer_body,2023-01-25 16:53:33.530000+00:00,2023-01,from_tool,copilot;gpt_family,python,2023-01,1,0.3704293899547944,1
c0154365ddf9f0d4,75228000,75237308,15057914,answerer,answer_body,2023-01-25 16:53:33.530000+00:00,2023-01,tool_said,copilot;gpt_family,python,2023-01,1,0.3704293899547944,1
e66e0b3d9e1854fa,74986848,75215237,2673005,answer_commenter,answer_comment,2023-01-26 03:13:38.440000+00:00,2023-01,from_tool,chatgpt,android,2023-01,0,-0.5824723369899437,1
6dbcb538604f97a4,75246192,,12368370,asker,question_body,2023-01-26 12:32:36.707000+00:00,2023-01,tool_said,chatgpt,android,2023-01,0,-0.5824723369899437,1
07af7ee4b86058b1,75250935,,21089052,asker,question_body,2023-01-26 19:44:38.917000+00:00,2023-01,used_tool,chatgpt,python,2023-01,1,0.3704293899547944,1
2df8b84ed5f6029e,75252790,,15605719,asker,question_body,2023-01-26 23:47:53.300000+00:00,2023-01,from_tool,chatgpt,firebase,2023-01,0,-0.8269317640104322,1
1a6e4c374bb2a404,75252902,,3137471,asker,question_body,2023-01-27 00:11:32.987000+00:00,2023-01,from_tool,gpt_family;openai,python,2023-01,1,0.3704293899547944,1
ac8e584a73475f7e,75255979,,21092109,asker,question_body,2023-01-27 09:07:39.780000+00:00,2023-01,from_tool,chatgpt,python,2023-01,1,0.3704293899547944,1
90eb9d196e2f29ad,75259684,,9173921,question_commenter,question_comment,2023-01-27 16:34:23.470000+00:00,2023-01,used_tool,chatgpt,python,2023-01,1,0.3704293899547944,1
4c5e2c66e93c3cad,75260279,,5440883,question_commenter,question_comment,2023-01-27 16:37:47.743000+00:00,2023-01,tool_said,,excel,2023-01,1,0.5121987286806099,1
3ad44388a40c844f,75261723,,16379770,asker,question_body,2023-01-27 17:57:46.727000+00:00,2023-01,from_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
8bb6b1d0a45f6e62,75261723,,695364,question_commenter,question_comment,2023-01-27 18:04:46.060000+00:00,2023-01,from_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
3bffe128b9cff8d5,75273480,,15380112,asker,question_body,2023-01-29 08:16:28.537000+00:00,2023-01,from_tool,gpt_family;openai,python,2023-01,1,0.3704293899547944,1
db0939fc52d89128,75274168,,21103831,asker,question_body,2023-01-29 10:27:06.267000+00:00,2023-01,from_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
df91e6cbaf94e24f,75277801,,21106236,question_commenter,question_comment,2023-01-29 21:58:04.717000+00:00,2023-01,used_tool,chatgpt,python,2023-01,1,0.3704293899547944,1
d3b75a595f585aad,75274331,75281737,21103982,answerer,answer_body,2023-01-30 08:20:27.573000+00:00,2023-01,from_tool,chatgpt,javascript,2023-01,1,0.484762784788476,1
8d6c0d04e43e6aa0,75304162,,17564315,asker,question_body,2023-01-31 23:24:37.040000+00:00,2023-01,from_tool,openai,python,2023-01,1,0.3704293899547944,1
d91965613c6944d1,75304632,,16450589,asker,question_body,2023-02-01 00:55:40.523000+00:00,2023-02,from_tool,openai,android,2023-02,0,-0.5824723369899437,1
d0c73a7db84049fa,75309629,,1595451,question_commenter,question_comment,2023-02-01 14:36:05.237000+00:00,2023-02,tool_said,chatgpt;openai,sql,2023-02,1,0.8127371844006236,1
411a59a038aab351,75313457,75313682,10347145,answerer,answer_body,2023-02-01 17:01:26.663000+00:00,2023-02,from_tool,openai,python,2023-02,1,0.3704293899547944,1
f174c1b9d60030d7,75315966,,16498364,asker,question_body,2023-02-01 20:41:41.630000+00:00,2023-02,used_tool,gpt_family;openai,python,2023-02,1,0.3704293899547944,1
13da4bc27f174dee,75321679,,8223894,asker,question_body,2023-02-02 10:21:16.140000+00:00,2023-02,tool_said,chatgpt,kubernetes,2023-02,0,-1.5867667726106391,1
49418652c9f6dff8,75327579,,12349367,asker,question_body,2023-02-02 18:37:28.310000+00:00,2023-02,from_tool,openai,python,2023-02,1,0.3704293899547944,1
167a32caff5f77df,75329882,,12349367,asker,question_body,2023-02-02 23:13:46.527000+00:00,2023-02,from_tool,openai,python,2023-02,1,0.3704293899547944,1
c1f6ebe6b1ce3952,75330490,,12349367,asker,question_body,2023-02-03 01:04:25.827000+00:00,2023-02,from_tool,openai,python,2023-02,1,0.3704293899547944,1
3d839fcc288808c2,75332269,,21138429,asker,question_body,2023-02-03 06:35:24.443000+00:00,2023-02,used_tool,chatgpt,python,2023-02,1,0.3704293899547944,1
dc0cdd745ce76c04,75333022,,4932122,question_commenter,question_comment,2023-02-03 09:07:25.287000+00:00,2023-02,tool_said,chatgpt,regex,2023-02,1,1.657307329678494,1
705f3e895299cce4,75301970,75334313,17289497,answerer,answer_body,2023-02-03 10:20:41.603000+00:00,2023-02,tool_said,,python,2023-01,1,0.3704293899547944,1
9c58818c044e2382,75335523,,21140352,asker,title,2023-02-03 12:08:08.230000+00:00,2023-02,from_tool,,javascript,2023-02,1,0.484762784788476,1
58b5a5a825dd4e87,75346874,,21028144,asker,question_body,2023-02-04 17:13:20.087000+00:00,2023-02,tool_said,chatgpt,python,2023-02,1,0.3704293899547944,1
66e7cc592a286fb7,75349639,,3019570,question_commenter,question_comment,2023-02-05 02:24:48.097000+00:00,2023-02,used_tool,chatgpt,python,2023-02,1,0.3704293899547944,1
88f4394ed25ab947,75351597,,16663091,asker,question_body,2023-02-05 10:33:41.987000+00:00,2023-02,used_tool,chatgpt;openai,python,2023-02,1,0.3704293899547944,1
e0c912daa3b4938a,75351597,,874188,question_commenter,question_comment,2023-02-05 11:52:22.103000+00:00,2023-02,tool_generated,ai_generated;chatgpt,python,2023-02,1,0.3704293899547944,1
05d23660eeef0475,75353560,,16835030,asker,question_body,2023-02-05 15:52:34.970000+00:00,2023-02,tool_said,,javascript,2023-02,1,0.484762784788476,1
9099a51f3266cb61,75342627,,4642212,question_commenter,question_comment,2023-02-05 22:47:32.260000+00:00,2023-02,tool_generated,ai_generated;chatgpt,javascript,2023-02,1,0.484762784788476,1
04739c79d54e9660,75362242,,21158046,asker,question_body,2023-02-06 13:56:04.390000+00:00,2023-02,from_tool,chatgpt,multithreading,2023-02,0,-1.0198880283282128,1
01dc9b37ef4baaf7,75373129,,14752540,asker,question_body,2023-02-07 12:07:58.743000+00:00,2023-02,from_tool,openai,javascript,2023-02,1,0.484762784788476,1
62ef63d6ca07cc8a,75376813,,21105687,asker,question_body,2023-02-07 17:15:43.153000+00:00,2023-02,from_tool,gpt_family;openai,python,2023-02,1,0.3704293899547944,1
8c671f8fb920de40,75379640,,20576171,asker,question_body,2023-02-07 22:31:52.490000+00:00,2023-02,from_tool,chatgpt,regex,2023-02,1,1.657307329678494,1
e289b6a6ff51433d,75385946,,17615875,asker,question_body,2023-02-08 12:41:42.853000+00:00,2023-02,from_tool,chatgpt,excel,2023-02,1,0.5121987286806099,1
b491affcb33519ba,75388078,75388235,16256378,answer_commenter,answer_comment,2023-02-08 16:09:39.203000+00:00,2023-02,tool_said,chatgpt,python,2023-02,1,0.3704293899547944,1
9013499e3a2633ab,75394143,75394529,21147714,answerer,answer_body,2023-02-09 05:26:03.060000+00:00,2023-02,from_tool,openai,python,2023-02,1,0.3704293899547944,1
0d6c7604def487ec,75377374,75397124,10347145,answerer,answer_body,2023-02-09 10:15:17.090000+00:00,2023-02,from_tool,openai,python,2023-02,1,0.3704293899547944,1
49bf325887409e89,75394143,75397469,10347145,answerer,answer_body,2023-02-09 10:44:34.853000+00:00,2023-02,from_tool,openai,python,2023-02,1,0.3704293899547944,1
e0d87453d1782185,75408572,,11205931,asker,question_body,2023-02-10 08:27:53.220000+00:00,2023-02,from_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
e54f3ec3b1c55700,75413847,75414120,10231120,answer_commenter,answer_comment,2023-02-10 18:54:33.437000+00:00,2023-02,from_tool,openai,excel,2023-02,1,0.5121987286806099,1
e9daf7de67572180,75419385,,753632,question_commenter,question_comment,2023-02-11 10:05:55.077000+00:00,2023-02,from_tool,openai,javascript,2023-02,1,0.484762784788476,1
3a4b4221ab52e375,75419641,,21192455,asker,question_body,2023-02-11 10:48:07.860000+00:00,2023-02,used_tool,chatgpt,python,2023-02,1,0.3704293899547944,1
7796687128b00154,75430574,,20149501,asker,question_body,2023-02-12 22:22:06.737000+00:00,2023-02,used_tool,chatgpt,python,2023-02,1,0.3704293899547944,1
b2913f3ddd749b53,75444023,,16920990,asker,title,2023-02-14 06:05:04.490000+00:00,2023-02,from_tool,gpt_family,javascript,2023-02,1,0.484762784788476,1
d0cdc0a9a2df55e2,75450292,,12656420,asker,question_body,2023-02-14 15:56:40.800000+00:00,2023-02,tool_said,chatgpt,python,2023-02,1,0.3704293899547944,1
3cfc9ef5dc685b14,75465314,,3097922,asker,question_body,2023-02-15 20:50:36.007000+00:00,2023-02,from_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
b238cfc2b745a5a0,75460398,,224132,question_commenter,question_comment,2023-02-15 20:59:43.247000+00:00,2023-02,tool_generated,ai_generated;chatgpt,numpy,2023-02,1,0.8626457974180449,1
c22a0928bd46f505,75433635,75467593,84592,answerer,answer_body,2023-02-16 03:33:47.283000+00:00,2023-02,used_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
0ebfce612aeee9b7,75470802,,4688321,question_commenter,question_comment,2023-02-16 10:22:15.183000+00:00,2023-02,from_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
6ebddee8fbeb1f44,75469221,75469444,544825,answer_commenter,answer_comment,2023-02-16 12:33:27.493000+00:00,2023-02,tool_generated,ai_generated;chatgpt,javascript,2023-02,1,0.484762784788476,1
64c6f92c0105851c,75475827,,4369251,asker,question_body,2023-02-16 17:21:15.410000+00:00,2023-02,used_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
94671ef9a4ab4599,74747476,74937014,63550,answer_commenter,answer_comment,2023-02-16 23:35:17.267000+00:00,2023-02,tool_generated,ai_generated;chatgpt,javascript,2022-12,1,0.484762784788476,1
c1c38694685bf72a,75480406,,21187165,asker,question_body,2023-02-17 04:59:53.320000+00:00,2023-02,from_tool,chatgpt;openai,python,2023-02,1,0.3704293899547944,1
1ff8e671e88f196e,75490773,,16133689,asker,question_body,2023-02-18 02:15:21.057000+00:00,2023-02,tool_said,chatgpt,python,2023-02,1,0.3704293899547944,1
3c9e9163dbce5d37,75492155,,1363098,asker,question_body,2023-02-18 08:41:09.293000+00:00,2023-02,used_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
8c673b2b7b08a16d,75491096,,17614903,question_commenter,question_comment,2023-02-18 13:55:16.057000+00:00,2023-02,used_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
4525e149783d4bc9,75497748,,16493174,asker,question_body,2023-02-19 03:04:42.163000+00:00,2023-02,from_tool,chatgpt,python,2023-02,1,0.3704293899547944,1
30678bbf03f1aaf1,75504586,,21247415,asker,question_body,2023-02-20 01:44:45.913000+00:00,2023-02,from_tool,chatgpt;openai,python,2023-02,1,0.3704293899547944,1
797eb77545ea6865,75503984,75522027,527965,answer_commenter,answer_comment,2023-02-21 14:43:08.613000+00:00,2023-02,used_tool,chatgpt,regex,2023-02,1,1.657307329678494,1
cea5f732a1e87187,75524842,,21260473,asker,question_body,2023-02-21 19:03:16.610000+00:00,2023-02,from_tool,chatgpt,pandas,2023-02,1,1.1493993062473231,1
f9737bbbbcd20d8b,75524842,,16343464,question_commenter,question_comment,2023-02-21 19:10:25.357000+00:00,2023-02,from_tool,chatgpt,pandas,2023-02,1,1.1493993062473231,1
329ac1d20d10cdf5,75525256,,21260354,asker,question_body,2023-02-21 19:51:28.413000+00:00,2023-02,from_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
f1038b735470f5e5,75525619,,21260778,question_commenter,question_comment,2023-02-22 01:33:49.480000+00:00,2023-02,used_tool,chatgpt,multithreading,2023-02,0,-1.0198880283282128,1
79952499d710a9b0,75529778,,21203289,asker,question_body,2023-02-22 08:07:13.437000+00:00,2023-02,tool_generated,chatgpt,python,2023-02,1,0.3704293899547944,1
d84d0f162cf0dcd7,75537012,,20231814,question_commenter,question_comment,2023-02-22 18:58:38.383000+00:00,2023-02,tool_said,chatgpt,javascript,2023-02,1,0.484762784788476,1
82125c69cc5c9842,75537012,,328193,question_commenter,question_comment,2023-02-22 19:01:09.583000+00:00,2023-02,tool_said,chatgpt,javascript,2023-02,1,0.484762784788476,1
0a10f502562051b5,75537012,,3689450,question_commenter,question_comment,2023-02-22 19:02:11.850000+00:00,2023-02,tool_said,chatgpt,javascript,2023-02,1,0.484762784788476,1
699e264de6804cad,75538480,,246724,question_commenter,question_comment,2023-02-22 23:35:55.623000+00:00,2023-02,tool_said,chatgpt,docker,2023-02,0,-2.067518990036933,1
6425d567a4a4de65,75540366,,20835118,asker,question_body,2023-02-23 03:40:48.663000+00:00,2023-02,from_tool,chatgpt,python,2023-02,1,0.3704293899547944,1
653b909ec2201f69,75540828,,21270404,asker,question_body,2023-02-23 05:18:36.573000+00:00,2023-02,tool_generated,chatgpt;gpt_family;openai,javascript,2023-02,1,0.484762784788476,1
f1700f522b551d5e,75547485,,12932447,asker,question_body,2023-02-23 16:18:21.953000+00:00,2023-02,used_tool,chatgpt,python,2023-02,1,0.3704293899547944,1
c249c3969386307e,75547772,,9720696,asker,title,2023-02-23 16:41:17.947000+00:00,2023-02,from_tool,,python,2023-02,1,0.3704293899547944,1
793f543dccb1697c,75549596,,21275488,asker,question_body,2023-02-23 19:41:40.043000+00:00,2023-02,tool_generated,chatgpt,python,2023-02,1,0.3704293899547944,1
dfb0762cea0e82bd,75552109,,19528114,asker,question_body,2023-02-24 02:26:43.813000+00:00,2023-02,used_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
1e49bd9a00041a27,75553701,,14754805,asker,title,2023-02-24 07:34:05.960000+00:00,2023-02,from_tool,openai,python,2023-02,1,0.3704293899547944,1
4884fc6ea9afa2eb,75564352,,1847112,asker,question_body,2023-02-25 09:05:44.837000+00:00,2023-02,from_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
b3ec8c62f9a622b8,75568896,,21288301,asker,title,2023-02-25 22:42:45.083000+00:00,2023-02,from_tool,openai,javascript,2023-02,1,0.484762784788476,1
9ff04fc0991b979a,75570409,,18873260,asker,question_body,2023-02-26 06:48:39.387000+00:00,2023-02,from_tool,chatgpt;openai,python,2023-02,1,0.3704293899547944,1
5a4dda3bfb4bd062,75488717,,11079607,question_commenter,question_comment,2023-02-26 07:58:50.780000+00:00,2023-02,from_tool,chatgpt,sql,2023-02,1,0.8127371844006236,1
8a9b1f68e1996d16,75573389,,10231447,asker,question_body,2023-02-26 16:27:38.123000+00:00,2023-02,from_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
c119ba5b7af8be98,75313745,75576248,21294007,answerer,answer_body,2023-02-27 02:06:21.343000+00:00,2023-02,tool_said,chatgpt,python,2023-02,1,0.3704293899547944,1
fb343a105d1ad4eb,75584325,,16108670,asker,question_body,2023-02-27 18:37:21.227000+00:00,2023-02,from_tool,chatgpt,regex,2023-02,1,1.657307329678494,1
91688f2ff6cc7466,75592762,,21304630,asker,question_body,2023-02-28 13:30:43.160000+00:00,2023-02,tool_said,chatgpt,python,2023-02,1,0.3704293899547944,1
b21db227c1c10e22,75597709,,3139690,asker,question_body,2023-02-28 21:58:48.710000+00:00,2023-02,tool_said,chatgpt,docker,2023-02,0,-2.067518990036933,1
aff3d812fd13be71,75597663,75597706,11818002,answer_commenter,answer_comment,2023-02-28 22:18:06.920000+00:00,2023-02,from_tool,chatgpt,javascript,2023-02,1,0.484762784788476,1
0e660e55f8e7af13,75600725,,6783207,asker,question_body,2023-03-01 07:36:18.380000+00:00,2023-03,tool_generated,ai_generated;chatgpt,android,2023-03,0,-0.5824723369899437,1
