treated_user_id,control_user_id,hit_month_id,hit_month_index,distance,matching_rule,treated_first_active_bucket,control_first_active_bucket,treated_ask_bin,control_ask_bin
17275588,10473540,2023-01,636,0.0,first_active_bucket+ask_bin,early,early,mid,mid
1816135,104021,2023-01,636,0.0,first_active_bucket+ask_bin,early,early,one,one
20070162,8932481,2023-01,636,0.002253884813905244,first_active_bucket+ask_bin,mid,mid,mid,mid
1178000,323129,2023-01,636,2.8381633801306534,first_active_bucket+relaxed_ask_bin,early,early,zero,one
10337134,895029,2023-01,636,2.8381176889207285,first_active_bucket+relaxed_ask_bin,early,early,zero,one
2095448,264410,2023-01,636,2.838071998016971,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16857335,173937,2023-01,636,0.0,first_active_bucket+ask_bin,mid,mid,one,one
4499574,990434,2023-01,636,2.83802630741941,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8028335,22136,2023-01,636,0.0,first_active_bucket+ask_bin,mid,mid,one,one
8280536,695752,2023-01,636,2.8379806171280735,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16904296,123441,2023-01,636,5.32969799825759,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
17564315,225010,2023-01,636,0.0,first_active_bucket+ask_bin,mid,mid,one,one
2921939,85615,2023-01,636,2.837934927142991,first_active_bucket+relaxed_ask_bin,early,early,zero,one
13298551,490648,2023-01,636,2.8378892374641893,first_active_bucket+relaxed_ask_bin,early,early,zero,one
15675817,940300,2023-01,636,2.837843548091697,first_active_bucket+relaxed_ask_bin,early,early,zero,one
17233145,580937,2023-01,636,2.8377978590255424,first_active_bucket+relaxed_ask_bin,early,early,zero,one
20200925,3331,2023-01,636,0.0,first_active_bucket+ask_bin,mid,mid,one,one
20910899,45207,2023-01,636,5.492737998578612,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20915380,126014,2023-01,636,5.492701590598947,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
3137471,141282,2023-01,636,5.492665182716473,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
4673006,273506,2023-01,636,5.492628774931192,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
5038122,403748,2023-01,636,5.492592367243117,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
5510818,416877,2023-01,636,5.4925559596522495,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
17127546,506202,2023-01,636,5.492519552158594,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20907309,539048,2023-01,636,5.4924831447621605,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20920901,574308,2023-01,636,5.492446737462953,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20930898,768042,2023-01,636,5.492410330260971,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20933159,826725,2023-01,636,5.492373923156231,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20941867,889213,2023-01,636,5.492337516148728,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20944378,943357,2023-01,636,5.492301109238475,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20947805,1009370,2023-01,636,5.492264702425476,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20955791,1134148,2023-01,636,5.492228295709734,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20973542,1218730,2023-01,636,5.492191889091256,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21082823,1347357,2023-01,636,5.492155482570052,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21094159,1418711,2023-01,636,5.492119076146119,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16961408,18624520,2023-02,637,0.137242826557868,first_active_bucket+ask_bin,mid,mid,mid,mid
18873260,258,2023-02,637,5.582657536238106,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
12349367,62206,2023-02,637,5.582619285605779,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
2686197,134702,2023-02,637,2.8899510089808054,first_active_bucket+relaxed_ask_bin,early,early,zero,one
18400997,20182096,2023-02,637,0.008258815347263667,first_active_bucket+ask_bin,mid,mid,mid,mid
9720696,1045755,2023-02,637,0.15017767955931777,first_active_bucket+ask_bin,early,early,mid,mid
19950360,14633866,2023-02,637,0.0,first_active_bucket+ask_bin,mid,mid,mid,mid
2947435,198927,2023-02,637,0.0,first_active_bucket+ask_bin,early,early,one,one
20170039,5301340,2023-02,637,0.0,first_active_bucket+ask_bin,mid,mid,mid,mid
105589,24334,2023-02,637,2.8908256813827133,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16663091,50962,2023-02,637,0.0,first_active_bucket+ask_bin,early,early,low,low
13183080,595599,2023-02,637,2.890719621022116,first_active_bucket+relaxed_ask_bin,early,early,zero,one
15074977,293995,2023-02,637,0.0,first_active_bucket+ask_bin,early,early,one,one
2629034,371392,2023-02,637,2.89062156879693,first_active_bucket+relaxed_ask_bin,early,early,zero,one
19456156,1609925,2023-02,637,0.0,first_active_bucket+ask_bin,mid,mid,low,low
14752540,975520,2023-02,637,2.8905725431744984,first_active_bucket+relaxed_ask_bin,early,early,zero,one
17152323,1392238,2023-02,637,5.443589249637709,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19693313,111888,2023-02,637,5.584912754945117,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21005993,5832020,2023-02,637,0.0,first_active_bucket+ask_bin,mid,mid,low,low
2999349,471478,2023-02,637,0.0,first_active_bucket+ask_bin,early,early,one,one
11322387,439350,2023-02,637,2.8904744929101165,first_active_bucket+relaxed_ask_bin,early,early,zero,one
13349601,191727,2023-02,637,0.0,first_active_bucket+ask_bin,mid,mid,one,one
15696244,85615,2023-02,637,0.0,first_active_bucket+ask_bin,early,early,one,one
16500618,169640,2023-02,637,5.443466267094578,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20757144,1224,2023-02,637,0.0,first_active_bucket+ask_bin,mid,mid,low,low
21105687,134044,2023-02,637,0.0,first_active_bucket+ask_bin,mid,mid,low,low
21154548,115102,2023-02,637,5.584790891079272,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21187165,132042,2023-02,637,5.5847526198277935,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
661720,222977,2023-02,637,5.584714348661152,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
12040191,252226,2023-02,637,5.584676077579347,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13236487,979801,2023-02,637,2.8903764439532513,first_active_bucket+relaxed_ask_bin,early,early,zero,one
14754805,259398,2023-02,637,5.584637806582386,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16450589,268581,2023-02,637,2.890327419965216,first_active_bucket+relaxed_ask_bin,early,early,zero,one
21015092,2339,2023-02,637,0.0,first_active_bucket+ask_bin,mid,mid,one,one
2459683,328879,2023-02,637,5.584561264843018,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
4831435,393171,2023-02,637,5.584522994100623,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
5239482,430571,2023-02,637,5.5844847234430866,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
7343560,465159,2023-02,637,5.584446452870423,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
10115186,468565,2023-02,637,5.584408182382627,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
15590714,509567,2023-02,637,5.58436991197971,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
15928263,587012,2023-02,637,5.584331641661677,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
15952545,692658,2023-02,637,5.584293371428531,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16328645,777593,2023-02,637,5.584255101280277,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16570912,779395,2023-02,637,5.584216831216921,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16920990,794458,2023-02,637,5.584178561238462,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19720300,794535,2023-02,637,5.584140291344914,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20906351,830134,2023-02,637,5.584102021536272,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21131199,919264,2023-02,637,5.584063751812549,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21140352,1130785,2023-02,637,5.584025482173747,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21159312,1156801,2023-02,637,5.583987212619871,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21187537,1239915,2023-02,637,5.583948943150922,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21203402,1253412,2023-02,637,5.583910673766912,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21206654,1278816,2023-02,637,5.583872404467839,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21237038,1287916,2023-02,637,5.583834135253711,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21247415,1323044,2023-02,637,5.583795866124531,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21263614,1336134,2023-02,637,5.5837575970803055,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21270404,1377912,2023-02,637,5.583719328121043,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21279123,1380201,2023-02,637,5.58368105924674,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21288301,1385495,2023-02,637,5.583642790457405,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21296377,1402404,2023-02,637,5.583604521753045,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
3668129,9964622,2023-03,638,0.014311417414080282,first_active_bucket+ask_bin,early,early,mid,mid
18628287,2044140,2023-03,638,0.0,first_active_bucket+ask_bin,mid,mid,one,one
20174651,477546,2023-03,638,0.0,first_active_bucket+ask_bin,mid,mid,low,low
5402142,89092,2023-03,638,5.825220464386951,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21182974,165644,2023-03,638,5.825178487892911,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
4253946,191067,2023-03,638,5.82513651147989,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
9773423,11011605,2023-03,638,0.03745607392733227,first_active_bucket+ask_bin,early,early,high,high
10003538,2891356,2023-03,638,0.012639833371225912,first_active_bucket+ask_bin,early,early,mid,mid
12226377,3277133,2023-03,638,0.16149998483635802,first_active_bucket+ask_bin,early,early,mid,mid
18883443,18551326,2023-03,638,0.005765311356968922,first_active_bucket+ask_bin,mid,mid,low,low
17273236,9410412,2023-03,638,3.0370548713769474,first_active_bucket+relaxed_ask_bin,early,early,zero,one
8391698,7994685,2023-03,638,0.5360994148872054,first_active_bucket+ask_bin,early,early,mid,mid
5322236,146077,2023-03,638,2.9945247924591634,first_active_bucket+relaxed_ask_bin,early,early,zero,one
12908887,338476,2023-03,638,2.994470910908835,first_active_bucket+relaxed_ask_bin,early,early,zero,one
17034564,17103932,2023-03,638,0.0,first_active_bucket+ask_bin,early,early,mid,mid
11279970,405042,2023-03,638,0.0,first_active_bucket+ask_bin,early,early,one,one
4505301,833960,2023-03,638,0.0,first_active_bucket+ask_bin,early,early,low,low
6695297,12739733,2023-03,638,5.5336166724320446e-05,first_active_bucket+ask_bin,early,early,mid,mid
9680491,134702,2023-03,638,2.994752530884431,first_active_bucket+relaxed_ask_bin,early,early,zero,one
13908629,494642,2023-03,638,0.0,first_active_bucket+ask_bin,early,early,one,one
19917133,1485503,2023-03,638,0.0,first_active_bucket+ask_bin,mid,mid,mid,mid
2627777,619673,2023-03,638,2.994644734743531,first_active_bucket+relaxed_ask_bin,early,early,zero,one
2292490,12755320,2023-03,638,0.0,first_active_bucket+ask_bin,early,early,low,low
3018860,193896,2023-03,638,5.825580855722894,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
9609901,18044,2023-03,638,0.0,first_active_bucket+ask_bin,early,early,one,one
15616433,13928344,2023-03,638,0.0,first_active_bucket+ask_bin,early,early,mid,mid
19001804,610633,2023-03,638,0.0,first_active_bucket+ask_bin,mid,mid,one,one
21164393,224653,2023-03,638,0.0,first_active_bucket+ask_bin,mid,mid,low,low
15800270,147202,2023-03,638,2.9946319567958617,first_active_bucket+relaxed_ask_bin,early,early,zero,one
16441245,940300,2023-03,638,2.9945780514173728,first_active_bucket+relaxed_ask_bin,early,early,zero,one
21481930,236835,2023-03,638,5.825493827769506,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
2278116,340354,2023-03,638,2.994524146409041,first_active_bucket+relaxed_ask_bin,early,early,zero,one
7024802,329829,2023-03,638,2.994470241770904,first_active_bucket+relaxed_ask_bin,early,early,zero,one
13887235,355931,2023-03,638,2.994416337502997,first_active_bucket+relaxed_ask_bin,early,early,zero,one
14912588,673592,2023-03,638,5.701584124751034,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16672835,1392238,2023-03,638,5.701541502711657,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20489832,3561,2023-03,638,0.0,first_active_bucket+ask_bin,mid,mid,one,one
21391326,403727,2023-03,638,5.825327540103587,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1139286,392923,2023-03,638,2.9943624336053594,first_active_bucket+relaxed_ask_bin,early,early,zero,one
3197684,229072,2023-03,638,2.9943085300780288,first_active_bucket+relaxed_ask_bin,early,early,zero,one
3944252,493080,2023-03,638,2.9942546269210424,first_active_bucket+relaxed_ask_bin,early,early,zero,one
9093631,6414,2023-03,638,0.0,first_active_bucket+ask_bin,mid,mid,one,one
12036048,534126,2023-03,638,5.825243575799786,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13618456,192729,2023-03,638,2.994200724134438,first_active_bucket+relaxed_ask_bin,early,early,zero,one
14301369,85615,2023-03,638,2.9941468217182514,first_active_bucket+relaxed_ask_bin,early,early,zero,one
14888778,995935,2023-03,638,2.9940929196725223,first_active_bucket+relaxed_ask_bin,early,early,zero,one
18569536,2197955,2023-03,638,5.701328392972974,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20204739,22136,2023-03,638,0.0,first_active_bucket+ask_bin,mid,mid,one,one
1314732,540453,2023-03,638,5.82512186765318,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
1519468,544884,2023-03,638,5.825079885812478,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
2366158,588804,2023-03,638,5.825037904052847,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
2666883,631559,2023-03,638,5.824995922374286,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
9606089,682201,2023-03,638,5.824953940776808,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13266105,711143,2023-03,638,5.824911959260408,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
13401408,733583,2023-03,638,5.8248699778251005,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
15248358,758158,2023-03,638,5.824827996470879,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16529496,766704,2023-03,638,5.824786015197756,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
16694804,819516,2023-03,638,5.824744034005732,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
18678198,841085,2023-03,638,5.824702052894816,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19362598,858720,2023-03,638,5.824660071865008,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19440446,1002229,2023-03,638,5.824618090916314,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
19614071,1118576,2023-03,638,5.8245761100487385,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20327176,1203355,2023-03,638,5.824534129262288,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20493358,1210452,2023-03,638,5.824492148556962,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
20784837,1216584,2023-03,638,5.82445016793277,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21254177,1239123,2023-03,638,5.824408187389717,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21290719,1277526,2023-03,638,5.8243662069278015,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21322319,1410769,2023-03,638,5.824324226547035,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21324889,1470373,2023-03,638,5.824282246247417,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21337094,1553910,2023-03,638,5.8242402660289585,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21338177,1723849,2023-03,638,5.824198285891652,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21365108,1729210,2023-03,638,5.824156305835515,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21372962,1812830,2023-03,638,5.824114325860546,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21382610,1829773,2023-03,638,5.824072345966749,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21386362,1831775,2023-03,638,5.824030366154128,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21386838,1925518,2023-03,638,5.823988386422691,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21388821,1947173,2023-03,638,5.823946406772443,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21390620,1990524,2023-03,638,5.8239044272033835,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21395301,2037777,2023-03,638,5.823862447715521,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21423137,2071924,2023-03,638,5.823820468308856,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21434098,2083226,2023-03,638,5.8237784889833994,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21455152,2115409,2023-03,638,5.823736509739153,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21459932,2254024,2023-03,638,5.823694530576115,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21477627,2262672,2023-03,638,5.823652551494304,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21499243,2305738,2023-03,638,5.823610572493708,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21505798,2328572,2023-03,638,5.823568593574345,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21512918,2397711,2023-03,638,5.823526614736215,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
21536393,2485063,2023-03,638,5.823484635979318,first_active_bucket+relaxed_ask_bin,mid,mid,zero,one
828896,12232720,2023-04,639,0.09558384947639718,first_active_bucket+ask_bin,early,early,mid,mid
