event_id,user_id,role,source_surface,event_ts,event_month,question_id,answer_id,comment_id,strict_pattern_labels,tool_family_labels,question_created_at,question_month_id,primary_tag,high_tag,exposure_index,post_chatgpt
DAE-0000130,238704.0,question_commenter,question_comment,2022-12-18 21:12:17.010000+00:00,2022-12,74842303,,132085657.0,tool_generated,ai_generated;chatgpt,2022-12-18 14:48:37.283000+00:00,2022-12,python,1.0,0.3704293899547944,1
DAE-0000131,10669875.0,answer_commenter,answer_comment,2022-12-19 13:39:33.610000+00:00,2022-12,74734902,74842917.0,132096645.0,from_tool,chatgpt,2022-12-08 18:37:18.220000+00:00,2022-12,python,1.0,0.3704293899547944,1
DAE-0000132,20827289.0,asker,question_body,2022-12-21 20:40:55.453000+00:00,2022-12,74881565,,,from_tool,chatgpt,2022-12-21 20:40:55.453000+00:00,2022-12,python,1.0,0.3704293899547944,1
DAE-0000133,12792811.0,asker,question_body,2022-12-22 00:06:12.517000+00:00,2022-12,74882971,,,from_tool,gpt_family;openai,2022-12-22 00:06:12.517000+00:00,2022-12,python,1.0,0.3704293899547944,1
DAE-0000134,20037042.0,answer_commenter,answer_comment,2022-12-22 09:56:02.733000+00:00,2022-12,65710425,74870839.0,132156793.0,tool_said,gpt_family,2021-01-13 22:02:16.460000+00:00,2021-01,javascript,1.0,0.484762784788476,0
DAE-0000135,18678344.0,asker,question_body,2022-12-22 20:03:36.107000+00:00,2022-12,74893347,,,from_tool,openai,2022-12-22 20:03:36.107000+00:00,2022-12,python,1.0,0.3704293899547944,1
DAE-0000136,20843706.0,asker,question_body,2022-12-23 00:55:07.693000+00:00,2022-12,74895207,,,from_tool,chatgpt,2022-12-23 00:55:07.693000+00:00,2022-12,python,1.0,0.3704293899547944,1
DAE-0000137,9286924.0,asker,question_body,2022-12-23 05:22:35.517000+00:00,2022-12,74896382,,,tool_generated,chatgpt,2022-12-23 05:22:35.517000+00:00,2022-12,kubernetes,0.0,-1.5867667726106391,1
DAE-0000138,2851791.0,asker,question_body,2022-12-23 14:18:45.200000+00:00,2022-12,74900645,,,from_tool,openai,2022-12-23 14:18:45.200000+00:00,2022-12,javascript,1.0,0.484762784788476,1
DAE-0000139,13745926.0,asker,title,2022-12-24 11:12:42.050000+00:00,2022-12,74907244,,,from_tool,openai,2022-12-24 11:12:42.050000+00:00,2022-12,python,1.0,0.3704293899547944,1
DAE-0000140,19311647.0,question_commenter,question_comment,2022-12-25 10:10:03.940000+00:00,2022-12,74911960,,132201373.0,from_tool,openai,2022-12-25 07:06:00.900000+00:00,2022-12,python,1.0,0.3704293899547944,1
DAE-0000141,20626408.0,asker,question_body,2022-12-25 23:51:06.920000+00:00,2022-12,74916468,,,from_tool,chatgpt,2022-12-25 23:51:06.920000+00:00,2022-12,python,1.0,0.3704293899547944,1
DAE-0000142,167958.0,question_commenter,question_comment,2022-12-27 15:49:42.660000+00:00,2022-12,74931028,,132231739.0,tool_said,chatgpt,2022-12-27 15:13:15.363000+00:00,2022-12,linux,0.0,-0.3486118221209918,1
DAE-0000143,9230223.0,question_commenter,question_comment,2022-12-27 20:54:25.853000+00:00,2022-12,74933793,,132236612.0,used_tool,chatgpt,2022-12-27 20:20:02.790000+00:00,2022-12,javascript,1.0,0.484762784788476,1
DAE-0000144,10601203.0,question_commenter,question_comment,2022-12-28 19:04:03.223000+00:00,2022-12,74943870,,132253409.0,from_tool,chatgpt,2022-12-28 18:40:24.900000+00:00,2022-12,javascript,1.0,0.484762784788476,1
DAE-0000145,20258209.0,asker,question_body,2022-12-30 13:48:03.483000+00:00,2022-12,74962245,,,from_tool,chatgpt,2022-12-30 13:48:03.483000+00:00,2022-12,sql,1.0,0.8127371844006236,1
DAE-0000146,20898155.0,asker,question_body,2022-12-31 04:59:15.857000+00:00,2022-12,74967606,,,used_tool,openai,2022-12-31 04:59:15.857000+00:00,2022-12,python,1.0,0.3704293899547944,1
DAE-0000147,20920901.0,asker,question_body,2023-01-03 16:36:55.780000+00:00,2023-01,74996136,,,from_tool,openai,2023-01-03 16:36:55.780000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000148,20922286.0,asker,question_body,2023-01-03 19:59:03.383000+00:00,2023-01,74998124,,,from_tool,openai,2023-01-03 19:59:03.383000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000149,12509961.0,asker,question_body,2023-01-04 09:56:28.127000+00:00,2023-01,75003737,,,from_tool,openai,2023-01-04 09:56:28.127000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000150,7424038.0,answer_commenter,answer_comment,2023-01-04 16:20:28.097000+00:00,2023-01,74989696,74990237.0,132366674.0,tool_said,chatgpt,2023-01-03 06:23:32.383000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000151,20200925.0,asker,title,2023-01-05 04:16:17.757000+00:00,2023-01,75013804,,,from_tool,openai,2023-01-05 04:16:17.757000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000152,20933237.0,asker,question_body,2023-01-05 04:51:50.880000+00:00,2023-01,75013965,,,from_tool,chatgpt,2023-01-05 04:51:50.880000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000153,20933159.0,asker,question_body,2023-01-05 05:02:30.027000+00:00,2023-01,75014019,,,from_tool,openai,2023-01-05 05:02:30.027000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000154,13570378.0,answerer,answer_body,2023-01-05 05:40:23.120000+00:00,2023-01,75014019,75014273.0,,from_tool,openai,2023-01-05 05:02:30.027000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000155,20941855.0,asker,question_body,2023-01-06 04:05:51.430000+00:00,2023-01,75026837,,,used_tool,chatgpt,2023-01-06 04:05:51.430000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000156,20941867.0,asker,question_body,2023-01-06 04:07:44.390000+00:00,2023-01,75026842,,,from_tool,openai,2023-01-06 04:07:44.390000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000157,743464.0,question_commenter,question_comment,2023-01-06 04:14:57.940000+00:00,2023-01,75026837,,132399731.0,used_tool,chatgpt,2023-01-06 04:05:51.430000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000158,20948266.0,asker,question_body,2023-01-06 20:49:07.793000+00:00,2023-01,75035959,,,used_tool,chatgpt,2023-01-06 20:49:07.793000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000159,20451674.0,question_commenter,question_comment,2023-01-06 23:21:07.420000+00:00,2023-01,75036310,,132417667.0,tool_said,chatgpt,2023-01-06 21:39:00.833000+00:00,2023-01,firebase,0.0,-0.8269317640104322,1
DAE-0000160,15812432.0,asker,question_body,2023-01-07 04:29:02.873000+00:00,2023-01,75038112,,,tool_said,chatgpt,2023-01-07 04:29:02.873000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000161,3824084.0,asker,question_body,2023-01-07 15:51:42.090000+00:00,2023-01,75041677,,,tool_said,chatgpt,2023-01-07 15:51:42.090000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000162,1826066.0,asker,question_body,2023-01-07 18:05:10.033000+00:00,2023-01,75042645,,,tool_said,chatgpt,2023-01-07 18:05:10.033000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000163,18128408.0,question_commenter,question_comment,2023-01-09 22:01:51.233000+00:00,2023-01,75037059,,132464442.0,from_tool,openai,2023-01-06 23:38:17.720000+00:00,2023-01,android,0.0,-0.5824723369899437,1
DAE-0000164,15812432.0,answerer,answer_body,2023-01-10 01:54:03.510000+00:00,2023-01,75038112,75064687.0,,from_tool,chatgpt,2023-01-07 04:29:02.873000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000165,3591044.0,asker,question_body,2023-01-13 14:43:17.730000+00:00,2023-01,75110689,,,from_tool,chatgpt,2023-01-13 14:43:17.730000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000166,7733418.0,question_commenter,question_comment,2023-01-15 08:37:16.410000+00:00,2023-01,75123772,,132569114.0,from_tool,chatgpt,2023-01-15 08:17:14.073000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000167,5145944.0,asker,question_body,2023-01-16 11:33:57.727000+00:00,2023-01,75133644,,,tool_said,chatgpt,2023-01-16 11:33:57.727000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000168,20197177.0,asker,question_body,2023-01-16 14:50:51.083000+00:00,2023-01,75135931,,,used_tool,chatgpt,2023-01-16 14:50:51.083000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000169,19528122.0,asker,question_body,2023-01-17 13:24:08.083000+00:00,2023-01,75147100,,,from_tool,chatgpt,2023-01-17 13:24:08.083000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000170,7349509.0,asker,question_body,2023-01-18 17:36:55.207000+00:00,2023-01,75163157,,,from_tool,chatgpt,2023-01-18 17:36:55.207000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000171,10333120.0,asker,question_body,2023-01-18 20:41:56.160000+00:00,2023-01,75165072,,,from_tool;tool_said,chatgpt,2023-01-18 20:41:56.160000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000172,10429169.0,asker,question_body,2023-01-19 00:06:23.573000+00:00,2023-01,75166523,,,from_tool,chatgpt;openai,2023-01-19 00:06:23.573000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000173,10429169.0,question_commenter,question_comment,2023-01-19 00:43:08.763000+00:00,2023-01,75166523,,132643087.0,from_tool,chatgpt,2023-01-19 00:06:23.573000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000174,14987766.0,answer_commenter,answer_comment,2023-01-19 11:16:07.473000+00:00,2023-01,75162403,75170705.0,132650428.0,tool_said,,2023-01-18 16:34:06.123000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000175,12291500.0,question_commenter,question_comment,2023-01-19 16:01:43.430000+00:00,2023-01,70279480,,132656418.0,used_tool,chatgpt,2021-12-08 17:45:37.080000+00:00,2021-12,python,1.0,0.3704293899547944,0
DAE-0000176,20234674.0,question_commenter,question_comment,2023-01-20 06:46:19.200000+00:00,2023-01,75180546,,132666377.0,tool_said,chatgpt,2023-01-20 06:36:43.463000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000177,968273.0,answer_commenter,answer_comment,2023-01-21 00:06:43.550000+00:00,2023-01,75012234,75012265.0,132683987.0,from_tool,chatgpt,2023-01-04 22:56:55.783000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000178,19235423.0,asker,question_body,2023-01-21 22:38:06.193000+00:00,2023-01,75197057,,,tool_said,chatgpt,2023-01-21 22:38:06.193000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000179,21062602.0,asker,question_body,2023-01-23 00:19:17.640000+00:00,2023-01,75204826,,,used_tool,chatgpt,2023-01-23 00:19:17.640000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000180,17127546.0,asker,question_body,2023-01-23 13:02:05.680000+00:00,2023-01,75209923,,,from_tool,openai,2023-01-23 13:02:05.680000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000181,2016831.0,question_commenter,question_comment,2023-01-23 17:55:46.847000+00:00,2023-01,62165291,,132721811.0,used_tool,chatgpt,2020-06-03 04:35:22.080000+00:00,2020-06,javascript,1.0,0.484762784788476,0
DAE-0000182,533912.0,asker,question_body,2023-01-24 14:37:39.903000+00:00,2023-01,75223051,,,from_tool,chatgpt,2023-01-24 14:37:39.903000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000183,1650337.0,question_commenter,question_comment,2023-01-24 14:43:06.437000+00:00,2023-01,75223051,,132739223.0,from_tool,chatgpt,2023-01-24 14:37:39.903000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000184,21074993.0,asker,question_body,2023-01-24 18:49:36.327000+00:00,2023-01,75225954,,,used_tool,chatgpt,2023-01-24 18:49:36.327000+00:00,2023-01,docker,0.0,-2.067518990036933,1
DAE-0000185,2306481.0,answer_commenter,answer_comment,2023-01-24 22:49:34.170000+00:00,2023-01,75226076,75228021.0,132748427.0,tool_said,chatgpt,2023-01-24 19:00:27.190000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000186,169992.0,asker,question_body,2023-01-25 06:02:44.740000+00:00,2023-01,75230198,,,tool_said,chatgpt,2023-01-25 06:02:44.740000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000187,169992.0,question_commenter,question_comment,2023-01-25 06:32:07.670000+00:00,2023-01,75230198,,132752537.0,from_tool,chatgpt,2023-01-25 06:02:44.740000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000188,9891374.0,answer_commenter,answer_comment,2023-01-25 15:37:11.063000+00:00,2023-01,75226076,75228021.0,132762732.0,tool_said,chatgpt;gpt_family,2023-01-24 19:00:27.190000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000189,15057914.0,answerer,answer_body,2023-01-25 16:53:33.530000+00:00,2023-01,75228000,75237308.0,,from_tool;tool_said,copilot;gpt_family,2023-01-24 22:37:30.020000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000190,2673005.0,answer_commenter,answer_comment,2023-01-26 03:13:38.440000+00:00,2023-01,74986848,75215237.0,132772727.0,from_tool,chatgpt,2023-01-02 20:37:33.683000+00:00,2023-01,android,0.0,-0.5824723369899437,1
DAE-0000191,12368370.0,asker,question_body,2023-01-26 12:32:36.707000+00:00,2023-01,75246192,,,tool_said,chatgpt,2023-01-26 12:32:36.707000+00:00,2023-01,android,0.0,-0.5824723369899437,1
DAE-0000192,21089052.0,asker,question_body,2023-01-26 19:44:38.917000+00:00,2023-01,75250935,,,used_tool,chatgpt,2023-01-26 19:44:38.917000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000193,15605719.0,asker,question_body,2023-01-26 23:47:53.300000+00:00,2023-01,75252790,,,from_tool,chatgpt,2023-01-26 23:47:53.300000+00:00,2023-01,firebase,0.0,-0.8269317640104322,1
DAE-0000194,3137471.0,asker,question_body,2023-01-27 00:11:32.987000+00:00,2023-01,75252902,,,from_tool,gpt_family;openai,2023-01-27 00:11:32.987000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000195,21092109.0,asker,question_body,2023-01-27 09:07:39.780000+00:00,2023-01,75255979,,,from_tool,chatgpt,2023-01-27 09:07:39.780000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000196,9173921.0,question_commenter,question_comment,2023-01-27 16:34:23.470000+00:00,2023-01,75259684,,132805145.0,used_tool,chatgpt,2023-01-27 14:47:11.260000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000197,5440883.0,question_commenter,question_comment,2023-01-27 16:37:47.743000+00:00,2023-01,75260279,,132805205.0,tool_said,,2023-01-27 15:39:51.010000+00:00,2023-01,excel,1.0,0.5121987286806099,1
DAE-0000198,16379770.0,asker,question_body,2023-01-27 17:57:46.727000+00:00,2023-01,75261723,,,from_tool,chatgpt,2023-01-27 17:57:46.727000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000199,695364.0,question_commenter,question_comment,2023-01-27 18:04:46.060000+00:00,2023-01,75261723,,132806881.0,from_tool,chatgpt,2023-01-27 17:57:46.727000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000200,15380112.0,asker,question_body,2023-01-29 08:16:28.537000+00:00,2023-01,75273480,,,from_tool,gpt_family;openai,2023-01-29 08:16:28.537000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000201,21103831.0,asker,question_body,2023-01-29 10:27:06.267000+00:00,2023-01,75274168,,,from_tool,chatgpt,2023-01-29 10:27:06.267000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000202,21106236.0,question_commenter,question_comment,2023-01-29 21:58:04.717000+00:00,2023-01,75277801,,132835295.0,used_tool,chatgpt,2023-01-29 19:36:16.753000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000203,21103982.0,answerer,answer_body,2023-01-30 08:20:27.573000+00:00,2023-01,75274331,75281737.0,,from_tool,chatgpt,2023-01-29 10:58:07.723000+00:00,2023-01,javascript,1.0,0.484762784788476,1
DAE-0000204,17564315.0,asker,question_body,2023-01-31 23:24:37.040000+00:00,2023-01,75304162,,,from_tool,openai,2023-01-31 23:24:37.040000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000205,16450589.0,asker,question_body,2023-02-01 00:55:40.523000+00:00,2023-02,75304632,,,from_tool,openai,2023-02-01 00:55:40.523000+00:00,2023-02,android,0.0,-0.5824723369899437,1
DAE-0000206,1595451.0,question_commenter,question_comment,2023-02-01 14:36:05.237000+00:00,2023-02,75309629,,132890725.0,tool_said,chatgpt;openai,2023-02-01 11:39:41.233000+00:00,2023-02,sql,1.0,0.8127371844006236,1
DAE-0000207,10347145.0,answerer,answer_body,2023-02-01 17:01:26.663000+00:00,2023-02,75313457,75313682.0,,from_tool,openai,2023-02-01 16:44:32.130000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000208,16498364.0,asker,question_body,2023-02-01 20:41:41.630000+00:00,2023-02,75315966,,,used_tool,gpt_family;openai,2023-02-01 20:41:41.630000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000209,8223894.0,asker,question_body,2023-02-02 10:21:16.140000+00:00,2023-02,75321679,,,tool_said,chatgpt,2023-02-02 10:21:16.140000+00:00,2023-02,kubernetes,0.0,-1.5867667726106391,1
DAE-0000210,12349367.0,asker,question_body,2023-02-02 18:37:28.310000+00:00,2023-02,75327579,,,from_tool,openai,2023-02-02 18:37:28.310000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000211,12349367.0,asker,question_body,2023-02-02 23:13:46.527000+00:00,2023-02,75329882,,,from_tool,openai,2023-02-02 23:13:46.527000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000212,12349367.0,asker,question_body,2023-02-03 01:04:25.827000+00:00,2023-02,75330490,,,from_tool,openai,2023-02-03 01:04:25.827000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000213,21138429.0,asker,question_body,2023-02-03 06:35:24.443000+00:00,2023-02,75332269,,,used_tool,chatgpt,2023-02-03 06:35:24.443000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000214,4932122.0,question_commenter,question_comment,2023-02-03 09:07:25.287000+00:00,2023-02,75333022,,132928190.0,tool_said,chatgpt,2023-02-03 08:11:16.577000+00:00,2023-02,regex,1.0,1.657307329678494,1
DAE-0000215,17289497.0,answerer,answer_body,2023-02-03 10:20:41.603000+00:00,2023-02,75301970,75334313.0,,tool_said,,2023-01-31 19:02:22.903000+00:00,2023-01,python,1.0,0.3704293899547944,1
DAE-0000216,21140352.0,asker,title,2023-02-03 12:08:08.230000+00:00,2023-02,75335523,,,from_tool,,2023-02-03 12:08:08.230000+00:00,2023-02,javascript,1.0,0.484762784788476,1
DAE-0000217,21028144.0,asker,question_body,2023-02-04 17:13:20.087000+00:00,2023-02,75346874,,,tool_said,chatgpt,2023-02-04 17:13:20.087000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000218,3019570.0,question_commenter,question_comment,2023-02-05 02:24:48.097000+00:00,2023-02,75349639,,132956055.0,used_tool,chatgpt,2023-02-05 01:52:46.180000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000219,16663091.0,asker,question_body,2023-02-05 10:33:41.987000+00:00,2023-02,75351597,,,used_tool,chatgpt;openai,2023-02-05 10:33:41.987000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000220,874188.0,question_commenter,question_comment,2023-02-05 11:52:22.103000+00:00,2023-02,75351597,,132959864.0,tool_generated,ai_generated;chatgpt,2023-02-05 10:33:41.987000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000221,16835030.0,asker,question_body,2023-02-05 15:52:34.970000+00:00,2023-02,75353560,,,tool_said,,2023-02-05 15:52:34.970000+00:00,2023-02,javascript,1.0,0.484762784788476,1
DAE-0000222,4642212.0,question_commenter,question_comment,2023-02-05 22:47:32.260000+00:00,2023-02,75342627,,132966948.0,tool_generated,ai_generated;chatgpt,2023-02-04 02:46:49.773000+00:00,2023-02,javascript,1.0,0.484762784788476,1
DAE-0000223,21158046.0,asker,question_body,2023-02-06 13:56:04.390000+00:00,2023-02,75362242,,,from_tool,chatgpt,2023-02-06 13:56:04.390000+00:00,2023-02,multithreading,0.0,-1.0198880283282128,1
DAE-0000224,14752540.0,asker,question_body,2023-02-07 12:07:58.743000+00:00,2023-02,75373129,,,from_tool,openai,2023-02-07 12:07:58.743000+00:00,2023-02,javascript,1.0,0.484762784788476,1
DAE-0000225,21105687.0,asker,question_body,2023-02-07 17:15:43.153000+00:00,2023-02,75376813,,,from_tool,gpt_family;openai,2023-02-07 17:15:43.153000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000226,20576171.0,asker,question_body,2023-02-07 22:31:52.490000+00:00,2023-02,75379640,,,from_tool,chatgpt,2023-02-07 22:31:52.490000+00:00,2023-02,regex,1.0,1.657307329678494,1
DAE-0000227,17615875.0,asker,question_body,2023-02-08 12:41:42.853000+00:00,2023-02,75385946,,,from_tool,chatgpt,2023-02-08 12:41:42.853000+00:00,2023-02,excel,1.0,0.5121987286806099,1
DAE-0000228,16256378.0,answer_commenter,answer_comment,2023-02-08 16:09:39.203000+00:00,2023-02,75388078,75388235.0,133022397.0,tool_said,chatgpt,2023-02-08 15:31:07.677000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000229,21147714.0,answerer,answer_body,2023-02-09 05:26:03.060000+00:00,2023-02,75394143,75394529.0,,from_tool,openai,2023-02-09 04:16:03.293000+00:00,2023-02,python,1.0,0.3704293899547944,1
DAE-0000230,10347145.0,answerer,answer_body,2023-02-09 10:15:17.090000+00:00,2023-02,75377374,75397124.0,,from_tool,openai,2023-02-07 18:13:21.520000+00:00,2023-02,python,1.0,0.3704293899547944,1
